,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
541,Jesus Vazquez,es ESP,DF,Valencia,La Liga,22-047,2003,13,8,684,7.6,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,25,17,38,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
542,Lucas Vázquez,es ESP,DF,Real Madrid,La Liga,33-232,1991,19,14,"1,223",13.6,1,3,4,1,0,0,3,0,1.3,1.3,3.9,5.2,20,62,123,0.07,0.22,0.29,0.07,0.29,0.09,0.28,0.38,0.09,0.38
543,Alejo Véliz,ar ARG,FW,Espanyol,La Liga,21-152,2003,20,10,946,10.5,1,0,1,1,0,0,2,0,1.8,1.8,0.5,2.4,1,7,23,0.10,0.00,0.10,0.10,0.10,0.17,0.05,0.22,0.17,0.22
544,Mikel Vesga,es ESP,MF,Athletic Club,La Liga,31-273,1993,17,6,615,6.8,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,4,48,17,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12
545,Carlos Vicente,es ESP,"FW,MF",Alavés,La Liga,25-301,1999,23,23,"2,028",22.5,3,3,6,3,0,0,1,0,2.0,2.0,3.9,5.8,69,36,141,0.13,0.13,0.27,0.13,0.27,0.09,0.17,0.26,0.09,0.26
546,Pau Victor Delgado,es ESP,FW,Barcelona,La Liga,23-084,2001,15,1,215,2.4,2,1,3,2,0,0,2,0,2.0,2.0,0.8,2.7,2,8,22,0.84,0.42,1.26,0.84,1.26,0.81,0.31,1.13,0.81,1.13
547,Nacho Vidal,es ESP,DF,Osasuna,La Liga,30-025,1995,5,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
548,Fran Vieites,es ESP,GK,Betis,La Liga,25-287,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
549,Asier Villalibre,es ESP,FW,Alavés,La Liga,27-141,1997,11,2,250,2.8,1,0,1,0,1,1,1,0,1.4,0.6,0.0,0.6,2,5,14,0.36,0.00,0.36,0.00,0.00,0.49,0.00,0.49,0.21,0.21
550,Iván Villar,es ESP,GK,Celta Vigo,La Liga,27-224,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
551,Viti,es ESP,DF,Las Palmas,La Liga,27-155,1997,17,11,"1,016",11.3,0,2,2,0,0,0,4,0,0.0,0.0,0.9,0.9,23,28,38,0.00,0.18,0.18,0.00,0.18,0.00,0.08,0.08,0.00,0.08
552,Daniel Vivian,es ESP,DF,Athletic Club,La Liga,25-218,1999,21,19,"1,765",19.6,3,0,3,3,0,0,1,0,1.5,1.5,0.2,1.6,25,116,6,0.15,0.00,0.15,0.15,0.15,0.07,0.01,0.08,0.07,0.08
553,Iñaki Williams,gh GHA,"FW,MF",Athletic Club,La Liga,30-248,1994,23,22,"1,915",21.3,4,7,11,4,0,0,0,0,4.7,4.7,6.2,10.9,84,51,212,0.19,0.33,0.52,0.19,0.52,0.22,0.29,0.51,0.22,0.51
554,Nico Williams,es ESP,FW,Athletic Club,La Liga,22-221,2002,20,16,"1,443",16.0,1,4,5,1,0,0,1,0,2.8,2.8,2.8,5.7,94,51,186,0.06,0.25,0.31,0.06,0.31,0.18,0.18,0.35,0.18,0.35
555,Axel Witsel,be BEL,DF,Atlético Madrid,La Liga,36-037,1989,12,8,761,8.5,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.6,2,18,1,0.00,0.12,0.12,0.00,0.12,0.00,0.06,0.07,0.00,0.07
556,Lamine Yamal,es ESP,FW,Barcelona,La Liga,17-220,2007,21,19,"1,702",18.9,5,10,15,5,0,0,2,0,5.7,5.7,8.0,13.7,95,93,237,0.26,0.53,0.79,0.26,0.79,0.30,0.42,0.72,0.30,0.72
557,Daniel Yáñez,es ESP,FW,Real Madrid,La Liga,17-327,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
558,Bertuğ Yildirim,tr TUR,FW,Getafe,La Liga,22-221,2002,17,12,925,10.3,1,0,1,1,0,0,7,0,2.4,2.4,0.9,3.2,6,10,38,0.10,0.00,0.10,0.10,0.10,0.23,0.08,0.31,0.23,0.31
559,Arsen Zakharyan,ru RUS,"FW,MF",Real Sociedad,La Liga,21-268,2003,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
560,Bryan Zaragoza,es ESP,"FW,MF",Osasuna,La Liga,23-299,2001,18,15,"1,193",13.3,1,5,6,1,0,0,3,0,1.8,1.8,2.5,4.4,69,32,92,0.08,0.38,0.45,0.08,0.45,0.14,0.19,0.33,0.14,0.33
561,Igor Zubeldia,es ESP,DF,Real Sociedad,La Liga,27-325,1997,20,20,"1,661",18.5,0,0,0,0,0,0,6,1,0.3,0.3,0.4,0.7,16,73,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
562,Martín Zubimendi,es ESP,MF,Real Sociedad,La Liga,26-016,1999,23,22,"1,984",22.0,1,1,2,1,0,0,4,0,1.6,1.6,0.8,2.5,28,139,33,0.05,0.05,0.09,0.05,0.09,0.07,0.04,0.11,0.07,0.11
